Year,Host_City,Host_Country,Country,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation.Population,Discipline,Age,Country.1,Gender,Category,Count_Medal
1972,Heidelberg,Germany,Argentina,9,12,9,21,45267449,-38.416097,-63.616672,30.92730054,Cycling Track,30,Malaysia,Male,Bronze,3
1972,Heidelberg,Germany,Australia,25,28,9,37,25550683,-25.274398,133.775136,96.54014598,Wheelchair Basketball,20,Islamic Republic of Iran,Male,Gold,6
1972,Heidelberg,Germany,Australia,25,28,9,37,25550683,-25.274398,133.775136,96.54014598,Wheelchair Basketball,20,Islamic Republic of Iran,Male,Silver,9
1972,Heidelberg,Germany,Australia,25,28,9,37,25550683,-25.274398,133.775136,96.54014598,Wheelchair Basketball,20,Islamic Republic of Iran,Male,Bronze,10
1972,Heidelberg,Germany,Austria,18,22,10,32,9015361,47.516231,14.550072,236.6331568,Goalball,25,Egypt,Female,Gold,6
1972,Heidelberg,Germany,Austria,18,22,10,32,9015361,47.516231,14.550072,236.6331568,Goalball,25,Egypt,Female,Silver,6
1972,Heidelberg,Germany,Austria,18,22,10,32,9015361,47.516231,14.550072,236.6331568,Goalball,25,Egypt,Female,Bronze,6
1972,Heidelberg,Germany,Bahamas,0,1,0,1,393893,25.03428,-77.39628,169.2507018,Powerlifting,38,Egypt,Male,Gold,0
1972,Heidelberg,Germany,Bahamas,0,1,0,1,393893,25.03428,-77.39628,169.2507018,Powerlifting,38,Egypt,Male,Silver,0
1972,Heidelberg,Germany,Bahamas,0,1,0,1,393893,25.03428,-77.39628,169.2507018,Powerlifting,38,Egypt,Male,Bronze,0
1972,Heidelberg,Germany,Belgium,4,18,5,23,11598451,50.503887,4.469936,132.2015615,Powerlifting,29,Egypt,Female,Gold,1
1972,Heidelberg,Germany,Belgium,4,18,5,23,11598451,50.503887,4.469936,132.2015615,Powerlifting,29,Egypt,Female,Silver,1
1972,Heidelberg,Germany,Belgium,4,18,5,23,11598451,50.503887,4.469936,132.2015615,Powerlifting,29,Egypt,Female,Bronze,2
1972,Heidelberg,Germany,Brazil,0,8,0,8,212821986,-14.235004,-51.92528,2.506006749,Archery,23,People's Republic of China,Male,Gold,0
1972,Heidelberg,Germany,Brazil,0,8,0,8,212821986,-14.235004,-51.92528,2.506006749,Archery,23,People's Republic of China,Male,Silver,0
1972,Heidelberg,Germany,Brazil,0,8,0,8,212821986,-14.235004,-51.92528,2.506006749,Archery,23,People's Republic of China,Male,Bronze,0
1972,Heidelberg,Germany,Canada,19,27,13,40,37799407,56.130366,-106.346771,70.54784396,Swimming,19,Thailand,Male,Gold,5
1972,Heidelberg,Germany,Canada,19,27,13,40,37799407,56.130366,-106.346771,70.54784396,Swimming,19,Thailand,Male,Silver,6
1972,Heidelberg,Germany,Canada,19,27,13,40,37799407,56.130366,-106.346771,70.54784396,Swimming,19,Thailand,Male,Bronze,8
1972,Heidelberg,Germany,Czechoslovakia,1,14,5,19,10732559,50.073658,14.41854,118.0209367,Football 5-a-side,27,Morocco,Male,Gold,0
1972,Heidelberg,Germany,Czechoslovakia,1,14,5,19,10732559,50.073658,14.41854,118.0209367,Football 5-a-side,27,Morocco,Male,Silver,0
1972,Heidelberg,Germany,Czechoslovakia,1,14,5,19,10732559,50.073658,14.41854,118.0209367,Football 5-a-side,27,Morocco,Male,Bronze,1
1972,Heidelberg,Germany,Denmark,0,8,2,10,5795780,56.26392,9.501785,115.0262202,Football 5-a-side,22,Morocco,Male,Gold,0
1972,Heidelberg,Germany,Denmark,0,8,2,10,5795780,56.26392,9.501785,115.0262202,Football 5-a-side,22,Morocco,Male,Silver,0
1972,Heidelberg,Germany,Denmark,0,8,2,10,5795780,56.26392,9.501785,115.0262202,Football 5-a-side,22,Morocco,Male,Bronze,0
1972,Heidelberg,Germany,Egypt,0,1,0,1,102659126,26.820553,30.802498,0.649398346,Athletics,19,New Zealand,Female,Gold,0
1972,Heidelberg,Germany,Egypt,0,1,0,1,102659126,26.820553,30.802498,0.649398346,Athletics,19,New Zealand,Female,Silver,0
1972,Heidelberg,Germany,Egypt,0,1,0,1,102659126,26.820553,30.802498,0.649398346,Athletics,19,New Zealand,Female,Bronze,0
1972,Heidelberg,Germany,Finland,3,20,4,24,5542237,61.92411,25.748151,288.6920931,Athletics,27,India,Male,Gold,0
1972,Heidelberg,Germany,Finland,3,20,4,24,5542237,61.92411,25.748151,288.6920931,Athletics,27,India,Male,Silver,2
1972,Heidelberg,Germany,Finland,3,20,4,24,5542237,61.92411,25.748151,288.6920931,Athletics,27,India,Male,Bronze,1
1972,Heidelberg,Germany,France,33,42,19,61,65298930,46.227638,2.213749,62.27769225,Athletics,21,Japan,Male,Gold,10
1972,Heidelberg,Germany,France,33,42,19,61,65298930,46.227638,2.213749,62.27769225,Athletics,21,Japan,Male,Silver,8
1972,Heidelberg,Germany,France,33,42,19,61,65298930,46.227638,2.213749,62.27769225,Athletics,21,Japan,Male,Bronze,15
1972,Heidelberg,Germany,Great Britain,52,48,25,73,67948282,55.378051,-3.435973,71.62310103,Wheelchair Basketball,20,Japan,Male,Gold,16
1972,Heidelberg,Germany,Great Britain,52,48,25,73,67948282,55.378051,-3.435973,71.62310103,Wheelchair Basketball,20,Japan,Male,Silver,15
1972,Heidelberg,Germany,Great Britain,52,48,25,73,67948282,55.378051,-3.435973,71.62310103,Wheelchair Basketball,20,Japan,Male,Bronze,21
1972,Heidelberg,Germany,"Hong Kong, China",2,10,0,10,7507523,22.396428,114.109497,88.79981675,Sitting Volleyball,46,Japan,Female,Gold,0
1972,Heidelberg,Germany,"Hong Kong, China",2,10,0,10,7507523,22.396428,114.109497,88.79981675,Sitting Volleyball,46,Japan,Female,Silver,1
1972,Heidelberg,Germany,"Hong Kong, China",2,10,0,10,7507523,22.396428,114.109497,88.79981675,Sitting Volleyball,46,Japan,Female,Bronze,1
1972,Heidelberg,Germany,Hungary,1,4,1,5,9655983,47.162494,19.503304,34.52091137,Shooting,30,India,Male,Gold,0
1972,Heidelberg,Germany,Hungary,1,4,1,5,9655983,47.162494,19.503304,34.52091137,Shooting,30,India,Male,Silver,0
1972,Heidelberg,Germany,Hungary,1,4,1,5,9655983,47.162494,19.503304,34.52091137,Shooting,30,India,Male,Bronze,1
1972,Heidelberg,Germany,India,1,7,3,10,1382345085,20.593684,78.96288,0.482272244,Table Tennis,34,Indonesia,Male,Gold,1
1972,Heidelberg,Germany,India,1,7,3,10,1382345085,20.593684,78.96288,0.482272244,Table Tennis,34,Indonesia,Male,Silver,0
1972,Heidelberg,Germany,India,1,7,3,10,1382345085,20.593684,78.96288,0.482272244,Table Tennis,34,Indonesia,Male,Bronze,0
1972,Heidelberg,Germany,Ireland,8,8,9,17,4947267,53.41291,-8.24389,229.0827104,Athletics,28,Turkey,Male,Gold,2
1972,Heidelberg,Germany,Ireland,8,8,9,17,4947267,53.41291,-8.24389,229.0827104,Athletics,28,Turkey,Male,Silver,4
1972,Heidelberg,Germany,Ireland,8,8,9,17,4947267,53.41291,-8.24389,229.0827104,Athletics,28,Turkey,Male,Bronze,2
1972,Heidelberg,Germany,Israel,28,19,11,30,8678517,31.046051,34.851612,230.4541202,Taekwondo,23,Morocco,Female,Gold,9
1972,Heidelberg,Germany,Israel,28,19,11,30,8678517,31.046051,34.851612,230.4541202,Taekwondo,23,Morocco,Female,Silver,10
1972,Heidelberg,Germany,Israel,28,19,11,30,8678517,31.046051,34.851612,230.4541202,Taekwondo,23,Morocco,Female,Bronze,9
1972,Heidelberg,Germany,Italy,17,20,5,25,60446035,41.87194,12.56738,27.57280385,Athletics,30,Uzbekistan,Female,Gold,8
1972,Heidelberg,Germany,Italy,17,20,5,25,60446035,41.87194,12.56738,27.57280385,Athletics,30,Uzbekistan,Female,Silver,4
1972,Heidelberg,Germany,Italy,17,20,5,25,60446035,41.87194,12.56738,27.57280385,Athletics,30,Uzbekistan,Female,Bronze,5
1972,Heidelberg,Germany,Jamaica,15,13,7,20,2963429,18.109581,-77.297508,449.9292318,Wheelchair Basketball,30,Japan,Male,Gold,8
1972,Heidelberg,Germany,Jamaica,15,13,7,20,2963429,18.109581,-77.297508,449.9292318,Wheelchair Basketball,30,Japan,Male,Silver,3
1972,Heidelberg,Germany,Jamaica,15,13,7,20,2963429,18.109581,-77.297508,449.9292318,Wheelchair Basketball,30,Japan,Male,Bronze,4
1972,Heidelberg,Germany,Japan,12,23,5,28,126407422,36.204824,138.252924,14.76706539,Wheelchair Fencing,25,Turkey,Male,Gold,4
1972,Heidelberg,Germany,Japan,12,23,5,28,126407422,36.204824,138.252924,14.76706539,Wheelchair Fencing,25,Turkey,Male,Silver,5
1972,Heidelberg,Germany,Japan,12,23,5,28,126407422,36.204824,138.252924,14.76706539,Wheelchair Fencing,25,Turkey,Male,Bronze,3
1972,Heidelberg,Germany,Kenya,1,4,0,4,53968739,-0.023559,37.906193,4.941132063,Wheelchair Basketball,20,Turkey,Male,Gold,1
1972,Heidelberg,Germany,Kenya,1,4,0,4,53968739,-0.023559,37.906193,4.941132063,Wheelchair Basketball,20,Turkey,Male,Silver,0
1972,Heidelberg,Germany,Kenya,1,4,0,4,53968739,-0.023559,37.906193,4.941132063,Wheelchair Basketball,20,Turkey,Male,Bronze,0
1972,Heidelberg,Germany,Republic of Korea,7,7,1,8,51276977,35.907757,127.766922,10.40102917,Archery,32,Turkey,Male,Gold,4
1972,Heidelberg,Germany,Republic of Korea,7,7,1,8,51276977,35.907757,127.766922,10.40102917,Archery,32,Turkey,Male,Silver,2
1972,Heidelberg,Germany,Republic of Korea,7,7,1,8,51276977,35.907757,127.766922,10.40102917,Archery,32,Turkey,Male,Bronze,1
1972,Heidelberg,Germany,Malaysia,0,4,0,4,32436963,4.210484,101.975766,8.2210738,Athletics,27,Oman,Male,Gold,0
1972,Heidelberg,Germany,Malaysia,0,4,0,4,32436963,4.210484,101.975766,8.2210738,Athletics,27,Oman,Male,Silver,0
1972,Heidelberg,Germany,Malaysia,0,4,0,4,32436963,4.210484,101.975766,8.2210738,Athletics,27,Oman,Male,Bronze,0
1972,Heidelberg,Germany,Malta,0,5,3,8,441750,35.937496,14.375416,1207.319374,Swimming,32,RPT,Male,Gold,0
1972,Heidelberg,Germany,Malta,0,5,3,8,441750,35.937496,14.375416,1207.319374,Swimming,32,RPT,Male,Silver,0
1972,Heidelberg,Germany,Malta,0,5,3,8,441750,35.937496,14.375416,1207.319374,Swimming,32,RPT,Male,Bronze,0
1972,Heidelberg,Germany,Mexico,0,7,0,7,129166028,23.634501,-102.552784,3.61292109,Canoe Sprint,27,RPT,Male,Gold,0
1972,Heidelberg,Germany,Mexico,0,7,0,7,129166028,23.634501,-102.552784,3.61292109,Canoe Sprint,27,RPT,Male,Silver,0
1972,Heidelberg,Germany,Mexico,0,7,0,7,129166028,23.634501,-102.552784,3.61292109,Canoe Sprint,27,RPT,Male,Bronze,0
1972,Heidelberg,Germany,Netherlands,38,26,12,38,17141544,52.132633,5.291266,147.7890984,Athletics,29,Oman,Male,Gold,14
1972,Heidelberg,Germany,Netherlands,38,26,12,38,17141544,52.132633,5.291266,147.7890984,Athletics,29,Oman,Male,Silver,13
1972,Heidelberg,Germany,Netherlands,38,26,12,38,17141544,52.132633,5.291266,147.7890984,Athletics,29,Oman,Male,Bronze,11
1972,Heidelberg,Germany,New Zealand,9,7,3,10,4829021,-40.900557,174.885971,138.0542074,Powerlifting,46,Iraq,Male,Gold,3
1972,Heidelberg,Germany,New Zealand,9,7,3,10,4829021,-40.900557,174.885971,138.0542074,Powerlifting,46,Iraq,Male,Silver,3
1972,Heidelberg,Germany,New Zealand,9,7,3,10,4829021,-40.900557,174.885971,138.0542074,Powerlifting,46,Iraq,Male,Bronze,3
1972,Heidelberg,Germany,Norway,10,18,9,27,5428594,60.472024,8.468946,331.5775687,Football 5-a-side,20,Spain,Male,Gold,1
1972,Heidelberg,Germany,Norway,10,18,9,27,5428594,60.472024,8.468946,331.5775687,Football 5-a-side,20,Spain,Male,Silver,5
1972,Heidelberg,Germany,Norway,10,18,9,27,5428594,60.472024,8.468946,331.5775687,Football 5-a-side,20,Spain,Male,Bronze,4
1972,Heidelberg,Germany,Peru,0,1,0,1,33050211,-9.189967,-75.015152,2.017132861,Shooting,45,United Arab Emirates,Male,Gold,0
1972,Heidelberg,Germany,Peru,0,1,0,1,33050211,-9.189967,-75.015152,2.017132861,Shooting,45,United Arab Emirates,Male,Silver,0
1972,Heidelberg,Germany,Peru,0,1,0,1,33050211,-9.189967,-75.015152,2.017132861,Shooting,45,United Arab Emirates,Male,Bronze,0
1972,Heidelberg,Germany,Poland,33,12,10,22,37839255,51.919438,19.145136,38.76045304,Shooting,50,United Arab Emirates,Male,Gold,14
1972,Heidelberg,Germany,Poland,33,12,10,22,37839255,51.919438,19.145136,38.76045304,Shooting,50,United Arab Emirates,Male,Silver,12
1972,Heidelberg,Germany,Poland,33,12,10,22,37839255,51.919438,19.145136,38.76045304,Shooting,50,United Arab Emirates,Male,Bronze,7
1972,Heidelberg,Germany,Rhodesia,12,6,7,13,7980000,-19.016666,30.016666,108.6048454,Cycling Road,30,Iceland,Female,Gold,3
1972,Heidelberg,Germany,Rhodesia,12,6,7,13,7980000,-19.016666,30.016666,108.6048454,Cycling Road,30,Iceland,Female,Silver,5
1972,Heidelberg,Germany,Rhodesia,12,6,7,13,7980000,-19.016666,30.016666,108.6048454,Cycling Road,30,Iceland,Female,Bronze,4
1972,Heidelberg,Germany,Romania,0,1,0,1,19214608,45.943161,24.96676,3.469582448,Sitting Volleyball,33,Germany,Male,Gold,0
1972,Heidelberg,Germany,Romania,0,1,0,1,19214608,45.943161,24.96676,3.469582448,Sitting Volleyball,33,Germany,Male,Silver,0
1972,Heidelberg,Germany,Romania,0,1,0,1,19214608,45.943161,24.96676,3.469582448,Sitting Volleyball,33,Germany,Male,Bronze,0
1972,Heidelberg,Germany,South Africa,41,12,13,25,59436725,-30.559482,22.937506,28.04102458,Wheelchair Basketball,29,Germany,Male,Gold,16
1972,Heidelberg,Germany,South Africa,41,12,13,25,59436725,-30.559482,22.937506,28.04102458,Wheelchair Basketball,29,Germany,Male,Silver,12
1972,Heidelberg,Germany,South Africa,41,12,13,25,59436725,-30.559482,22.937506,28.04102458,Wheelchair Basketball,29,Germany,Male,Bronze,13
1972,Heidelberg,Germany,Spain,4,11,9,20,46757980,40.463667,-3.74922,28.51563163,Rowing,38,Australia,Male,Gold,0
1972,Heidelberg,Germany,Spain,4,11,9,20,46757980,40.463667,-3.74922,28.51563163,Rowing,38,Australia,Male,Silver,4
1972,Heidelberg,Germany,Spain,4,11,9,20,46757980,40.463667,-3.74922,28.51563163,Rowing,38,Australia,Male,Bronze,0
1972,Heidelberg,Germany,Sweden,17,30,8,38,10110233,60.128161,18.643501,250.5712117,Swimming,28,Brazil,Male,Gold,5
1972,Heidelberg,Germany,Sweden,17,30,8,38,10110233,60.128161,18.643501,250.5712117,Swimming,28,Brazil,Male,Silver,6
1972,Heidelberg,Germany,Sweden,17,30,8,38,10110233,60.128161,18.643501,250.5712117,Swimming,28,Brazil,Male,Bronze,6
1972,Heidelberg,Germany,Switzerland,9,32,4,36,8665615,46.818188,8.227512,276.9566846,Swimming,25,Mexico,Female,Gold,3
1972,Heidelberg,Germany,Switzerland,9,32,4,36,8665615,46.818188,8.227512,276.9566846,Swimming,25,Mexico,Female,Silver,2
1972,Heidelberg,Germany,Switzerland,9,32,4,36,8665615,46.818188,8.227512,276.9566846,Swimming,25,Mexico,Female,Bronze,4
1972,Heidelberg,Germany,Uganda,0,2,0,2,45974931,1.373333,32.290275,2.900131233,Powerlifting,39,Spain,Female,Gold,0
1972,Heidelberg,Germany,Uganda,0,2,0,2,45974931,1.373333,32.290275,2.900131233,Powerlifting,39,Spain,Female,Silver,0
1972,Heidelberg,Germany,Uganda,0,2,0,2,45974931,1.373333,32.290275,2.900131233,Powerlifting,39,Spain,Female,Bronze,0
1972,Heidelberg,Germany,United States of America,75,49,17,66,331341050,37.09024,-95.712891,13.2793688,Wheelchair Tennis,30,Australia,Male,Gold,17
1972,Heidelberg,Germany,United States of America,75,49,17,66,331341050,37.09024,-95.712891,13.2793688,Wheelchair Tennis,30,Australia,Male,Silver,27
1972,Heidelberg,Germany,United States of America,75,49,17,66,331341050,37.09024,-95.712891,13.2793688,Wheelchair Tennis,30,Australia,Male,Bronze,31
1972,Heidelberg,Germany,West Germany,67,52,23,75,83830972,51.165691,10.451526,59.6438271,Powerlifting,39,Iraq,Male,Gold,28
1972,Heidelberg,Germany,West Germany,67,52,23,75,83830972,51.165691,10.451526,59.6438271,Powerlifting,39,Iraq,Male,Silver,17
1972,Heidelberg,Germany,West Germany,67,52,23,75,83830972,51.165691,10.451526,59.6438271,Powerlifting,39,Iraq,Male,Bronze,22
1972,Heidelberg,Germany,Yugoslavia,4,15,7,22,23528230,14.48329,121.02138,62.33646418,Table Tennis,16,Iraq,Female,Gold,1
1972,Heidelberg,Germany,Yugoslavia,4,15,7,22,23528230,14.48329,121.02138,62.33646418,Table Tennis,16,Iraq,Female,Silver,1
1972,Heidelberg,Germany,Yugoslavia,4,15,7,22,23528230,14.48329,121.02138,62.33646418,Table Tennis,16,Iraq,Female,Bronze,2
1976,Toronto,Canada,Argentina,14,8,12,20,45267449,-38.416097,-63.616672,29.45457194,Wheelchair Basketball,33,Spain,Male,Gold,3
1976,Toronto,Canada,Argentina,14,8,12,20,45267449,-38.416097,-63.616672,29.45457194,Wheelchair Basketball,33,Spain,Male,Silver,4
1976,Toronto,Canada,Argentina,14,8,12,20,45267449,-38.416097,-63.616672,29.45457194,Wheelchair Basketball,33,Spain,Male,Bronze,7
1976,Toronto,Canada,Australia,41,35,11,46,25550683,-25.274398,133.775136,120.0228842,Cycling Road,34,France,Female,Gold,16
1976,Toronto,Canada,Australia,41,35,11,46,25550683,-25.274398,133.775136,120.0228842,Cycling Road,34,France,Female,Silver,18
1976,Toronto,Canada,Australia,41,35,11,46,25550683,-25.274398,133.775136,120.0228842,Cycling Road,34,France,Female,Bronze,7
1976,Toronto,Canada,Austria,51,32,10,42,9015361,47.516231,14.550072,310.5810183,Wheelchair Basketball,29,Australia,Female,Gold,18
1976,Toronto,Canada,Austria,51,32,10,42,9015361,47.516231,14.550072,310.5810183,Wheelchair Basketball,29,Australia,Female,Silver,16
1976,Toronto,Canada,Austria,51,32,10,42,9015361,47.516231,14.550072,310.5810183,Wheelchair Basketball,29,Australia,Female,Bronze,17
1976,Toronto,Canada,Bahamas,0,6,0,6,393893,25.03428,-77.39628,1015.504211,Athletics,36,Saudi Arabia,Male,Gold,0
1976,Toronto,Canada,Bahamas,0,6,0,6,393893,25.03428,-77.39628,1015.504211,Athletics,36,Saudi Arabia,Male,Silver,0
1976,Toronto,Canada,Bahamas,0,6,0,6,393893,25.03428,-77.39628,1015.504211,Athletics,36,Saudi Arabia,Male,Bronze,0
1976,Toronto,Canada,Belgium,22,41,4,45,11598451,50.503887,4.469936,258.655229,Powerlifting,47,Jordan,Female,Gold,7
1976,Toronto,Canada,Belgium,22,41,4,45,11598451,50.503887,4.469936,258.655229,Powerlifting,47,Jordan,Female,Silver,7
1976,Toronto,Canada,Belgium,22,41,4,45,11598451,50.503887,4.469936,258.655229,Powerlifting,47,Jordan,Female,Bronze,8
1976,Toronto,Canada,Brazil,1,21,2,23,212821986,-14.235004,-51.92528,7.204769404,Athletics,35,United Arab Emirates,Male,Gold,0
1976,Toronto,Canada,Brazil,1,21,2,23,212821986,-14.235004,-51.92528,7.204769404,Athletics,35,United Arab Emirates,Male,Silver,1
1976,Toronto,Canada,Brazil,1,21,2,23,212821986,-14.235004,-51.92528,7.204769404,Athletics,35,United Arab Emirates,Male,Bronze,0
1976,Toronto,Canada,Burma,3,4,0,4,54473253,21.913965,95.956223,4.895368864,Powerlifting,43,Syrian Arab Republic,Female,Gold,1
1976,Toronto,Canada,Burma,3,4,0,4,54473253,21.913965,95.956223,4.895368864,Powerlifting,43,Syrian Arab Republic,Female,Silver,1
1976,Toronto,Canada,Burma,3,4,0,4,54473253,21.913965,95.956223,4.895368864,Powerlifting,43,Syrian Arab Republic,Female,Bronze,1
1976,Toronto,Canada,Canada,77,66,23,89,37799407,56.130366,-106.346771,156.9689528,Powerlifting,44,Egypt,Female,Gold,25
1976,Toronto,Canada,Canada,77,66,23,89,37799407,56.130366,-106.346771,156.9689528,Powerlifting,44,Egypt,Female,Silver,26
1976,Toronto,Canada,Canada,77,66,23,89,37799407,56.130366,-106.346771,156.9689528,Powerlifting,44,Egypt,Female,Bronze,26
1976,Toronto,Canada,Colombia,0,8,3,11,50976248,4.570868,-74.297333,14.38578479,Wheelchair Fencing,35,Iraq,Male,Gold,0
1976,Toronto,Canada,Colombia,0,8,3,11,50976248,4.570868,-74.297333,14.38578479,Wheelchair Fencing,35,Iraq,Male,Silver,0
1976,Toronto,Canada,Colombia,0,8,3,11,50976248,4.570868,-74.297333,14.38578479,Wheelchair Fencing,35,Iraq,Male,Bronze,0
1976,Toronto,Canada,Denmark,6,19,2,21,5795780,56.26392,9.501785,241.5550625,Athletics,36,Pakistan,Male,Gold,3
1976,Toronto,Canada,Denmark,6,19,2,21,5795780,56.26392,9.501785,241.5550625,Athletics,36,Pakistan,Male,Silver,0
1976,Toronto,Canada,Denmark,6,19,2,21,5795780,56.26392,9.501785,241.5550625,Athletics,36,Pakistan,Male,Bronze,3
1976,Toronto,Canada,Ecuador,0,3,0,3,17688599,-1.831239,-78.183406,11.30671796,Powerlifting,43,Iraq,Female,Gold,0
1976,Toronto,Canada,Ecuador,0,3,0,3,17688599,-1.831239,-78.183406,11.30671796,Powerlifting,43,Iraq,Female,Silver,0
1976,Toronto,Canada,Ecuador,0,3,0,3,17688599,-1.831239,-78.183406,11.30671796,Powerlifting,43,Iraq,Female,Bronze,0
1976,Toronto,Canada,Egypt,8,27,0,27,102659126,26.820553,30.802498,17.53375535,Sitting Volleyball,31,Islamic Republic of Iran,Male,Gold,5
1976,Toronto,Canada,Egypt,8,27,0,27,102659126,26.820553,30.802498,17.53375535,Sitting Volleyball,31,Islamic Republic of Iran,Male,Silver,2
1976,Toronto,Canada,Egypt,8,27,0,27,102659126,26.820553,30.802498,17.53375535,Sitting Volleyball,31,Islamic Republic of Iran,Male,Bronze,1
1976,Toronto,Canada,Ethiopia,0,1,0,1,115434444,9.145,40.489673,0.577528373,Sitting Volleyball,38,Bosnia and Herzegovina,Male,Gold,0
1976,Toronto,Canada,Ethiopia,0,1,0,1,115434444,9.145,40.489673,0.577528373,Sitting Volleyball,38,Bosnia and Herzegovina,Male,Silver,0
1976,Toronto,Canada,Ethiopia,0,1,0,1,115434444,9.145,40.489673,0.577528373,Sitting Volleyball,38,Bosnia and Herzegovina,Male,Bronze,0
1976,Toronto,Canada,Fiji,0,9,0,9,897573,-16.578193,179.414413,668.4693056,Judo,25,Uzbekistan,Female,Gold,0
1976,Toronto,Canada,Fiji,0,9,0,9,897573,-16.578193,179.414413,668.4693056,Judo,25,Uzbekistan,Female,Silver,0
1976,Toronto,Canada,Fiji,0,9,0,9,897573,-16.578193,179.414413,668.4693056,Judo,25,Uzbekistan,Female,Bronze,0
1976,Toronto,Canada,Finland,50,46,4,50,5542237,61.92411,25.748151,601.4418606,Athletics,37,Israel,Male,Gold,12
1976,Toronto,Canada,Finland,50,46,4,50,5542237,61.92411,25.748151,601.4418606,Athletics,37,Israel,Male,Silver,20
1976,Toronto,Canada,Finland,50,46,4,50,5542237,61.92411,25.748151,601.4418606,Athletics,37,Israel,Male,Bronze,18
1976,Toronto,Canada,France,58,42,10,52,65298930,46.227638,2.213749,53.08918028,Table Tennis,25,RPC,Female,Gold,23
1976,Toronto,Canada,France,58,42,10,52,65298930,46.227638,2.213749,53.08918028,Table Tennis,25,RPC,Female,Silver,21
1976,Toronto,Canada,France,58,42,10,52,65298930,46.227638,2.213749,53.08918028,Table Tennis,25,RPC,Female,Bronze,14
1976,Toronto,Canada,Great Britain,94,64,23,87,67948282,55.378051,-3.435973,85.35903822,Archery,35,Singapore,Female,Gold,29
1976,Toronto,Canada,Great Britain,94,64,23,87,67948282,55.378051,-3.435973,85.35903822,Archery,35,Singapore,Female,Silver,28
1976,Toronto,Canada,Great Britain,94,64,23,87,67948282,55.378051,-3.435973,85.35903822,Archery,35,Singapore,Female,Bronze,37
1976,Toronto,Canada,Greece,0,3,0,3,10413936,39.074208,21.824312,19.20503448,Athletics,24,Islamic Republic of Iran,Male,Gold,0
1976,Toronto,Canada,Greece,0,3,0,3,10413936,39.074208,21.824312,19.20503448,Athletics,24,Islamic Republic of Iran,Male,Silver,0
1976,Toronto,Canada,Greece,0,3,0,3,10413936,39.074208,21.824312,19.20503448,Athletics,24,Islamic Republic of Iran,Male,Bronze,0
1976,Toronto,Canada,Guatemala,1,11,0,11,17971382,15.783471,-90.230759,40.80561714,Sitting Volleyball,35,Islamic Republic of Iran,Male,Gold,0
1976,Toronto,Canada,Guatemala,1,11,0,11,17971382,15.783471,-90.230759,40.80561714,Sitting Volleyball,35,Islamic Republic of Iran,Male,Silver,0
1976,Toronto,Canada,Guatemala,1,11,0,11,17971382,15.783471,-90.230759,40.80561714,Sitting Volleyball,35,Islamic Republic of Iran,Male,Bronze,1
